	ENTRY	KEGG_disease_name	KEGG_synosyms	ICD-10	header	float	ICD_mid_class	KMN_candidate_IDs	KMN_candidate_Names
137	H01665	Primary peritoneal carcinoma	NO_DATA	C48.1	C	48.1	C45-C49	KMN41;KMN42;KMN43;KMN44;KMN46	Hemangiopericytoma;Liposarcoma;Mesothelioma;Soft Tissue Sarcoma;Peripheral Nerve Sheath Tumors
138	H01668	Neoplastic meningitis	NO_DATA	G03	G	3.0	G00-G09	KMN580;KMN581;KMN582;KMN583;KMN584;KMN585	Acute Bacterial Meningitis;Hypothalamic Encephalitis;Paraneoplastic Encephalomyelitis;Brainstem Encephalitis;Encephalomyelitis;Limbic Encephalitis
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN308;KMN309;KMN310;KMN311;KMN315;KMN316;KMN319;KMN320;KMN321;KMN322;KMN324;KMN325;KMN327;KMN328;KMN330;KMN333;KMN334;KMN335;KMN336;KMN337;KMN338;KMN341;KMN343;KMN344;KMN345;KMN346;KMN347;KMN348;KMN349;KMN350;KMN351	17 alpha-Hydroxylase Deficiency;21-Hydroxylase Deficiency;3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency;ACTH Deficiency;Carcinoid Syndrome;Kallmann Syndrome;Cushing's Disease;Glucocorticoid-Remediable Aldosteronism;Gonadotropin Deficiency;Gonadotropin-Independent Precocious Puberty;Frohlich Syndrome;Jansen's Disease;Lymphocytic Hypophysitis;Ectopic hormone producing tumor;Pseudopseudohypoparathyroidism;Syndrome of Inappropriate Antidiuretic Hormone Secretion;Hypergonadotropic Hypogonadal Ovarian Failure;Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy;Congenital Disorders Associated with Gonadotropin Deficiency;Gonadotropin-releasing Hormone Resistance;Adult GH Deficiency;Congenital Lipoid Adrenal Hyperplasia;Progeria;Polyglandular Autoimmune Syndrome Type I;Polyglandular Autoimmune Syndrome Type II;Polycystic Ovarian Syndrome;Idiopathic hypoparathyroidism;Diabetes Insipidus;Panhypopituitarism;Adrenogenital Syndrome;Ovarian Failure
140	H01670	Social anxiety disorder	Social phobia	F40.1	F	40.1	NO_DATA	NO_DATA	NO_DATA
141	H01670	Social anxiety disorder	Social phobia	F93.2	F	93.2	NO_DATA	NO_DATA	NO_DATA
142	H01672	Juvenile idiopathic arthritis	NO_DATA	M08	M	8.0	M05-M14	KMN787;KMN789;KMN790;KMN791;KMN792;KMN793	Psoriatic Arthritis;Adult Still's disease;Monosodium Urate Gout;CPPD Deposition Disease;Uric Acid Nephropathy;Reactive Arthritis
143	H01680	Chronic pancreatitis	NO_DATA	K86.1	K	86.1	K80-K87	KMN774	Gallstone
144	H01694	Stevens-Johnson syndrome	Toxic epidermal necrolysis;Lyell syndrome	L51.1	L	51.1	L50-L54	KMN784	Urticaria
145	H01694	Stevens-Johnson syndrome	Toxic epidermal necrolysis;Lyell syndrome	L51.2	L	51.2	L50-L54	KMN784	Urticaria
146	H01695	Erythema multiforme	NO_DATA	L51.9	L	51.9	L50-L54	KMN784	Urticaria
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN308;KMN309;KMN310;KMN311;KMN315;KMN316;KMN319;KMN320;KMN321;KMN322;KMN324;KMN325;KMN327;KMN328;KMN330;KMN333;KMN334;KMN335;KMN336;KMN337;KMN338;KMN341;KMN343;KMN344;KMN345;KMN346;KMN347;KMN348;KMN349;KMN350;KMN351	17 alpha-Hydroxylase Deficiency;21-Hydroxylase Deficiency;3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency;ACTH Deficiency;Carcinoid Syndrome;Kallmann Syndrome;Cushing's Disease;Glucocorticoid-Remediable Aldosteronism;Gonadotropin Deficiency;Gonadotropin-Independent Precocious Puberty;Frohlich Syndrome;Jansen's Disease;Lymphocytic Hypophysitis;Ectopic hormone producing tumor;Pseudopseudohypoparathyroidism;Syndrome of Inappropriate Antidiuretic Hormone Secretion;Hypergonadotropic Hypogonadal Ovarian Failure;Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy;Congenital Disorders Associated with Gonadotropin Deficiency;Gonadotropin-releasing Hormone Resistance;Adult GH Deficiency;Congenital Lipoid Adrenal Hyperplasia;Progeria;Polyglandular Autoimmune Syndrome Type I;Polyglandular Autoimmune Syndrome Type II;Polycystic Ovarian Syndrome;Idiopathic hypoparathyroidism;Diabetes Insipidus;Panhypopituitarism;Adrenogenital Syndrome;Ovarian Failure
148	H01703	Eating Disorders	NO_DATA	F50	F	50.0	F50-F59	KMN577	Anorexia Nervosa
149	H01709	Glucocorticoid-induced osteonecrosis	NO_DATA	M87.1	M	87.1	M86-M90	KMN820	Hypertrophic Osteoarthropathy
150	H01714	Chronic obstructive pulmonary disease (COPD)	Emphysema	J43	J	43.0	J40-J47	KMN748;KMN749;KMN750	Bronchiectasis;Emphysema;Chronic Obstructive Pulmonary Disease
151	H01714	Chronic obstructive pulmonary disease (COPD)	Emphysema	J44	J	44.0	J40-J47	KMN748;KMN749;KMN750	Bronchiectasis;Emphysema;Chronic Obstructive Pulmonary Disease
152	H01717	Optic neuritis	NO_DATA	H46	H	46.0	NO_DATA	NO_DATA	NO_DATA
153	H01742	Coronary artery disease	NO_DATA	I25.1	I	25.1	NO_DATA	NO_DATA	NO_DATA
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN374;KMN375;KMN376;KMN377;KMN378;KMN379;KMN381;KMN382;KMN384;KMN385;KMN386;KMN390;KMN392;KMN393;KMN394;KMN396;KMN397;KMN401;KMN402;KMN403;KMN404;KMN405;KMN408;KMN409;KMN410;KMN411;KMN412;KMN416;KMN417;KMN419;KMN420;KMN421;KMN422;KMN423;KMN429;KMN430;KMN435;KMN438;KMN439;KMN440;KMN441;KMN444;KMN445;KMN446;KMN447;KMN448;KMN451;KMN453;KMN454;KMN456;KMN459;KMN460;KMN461;KMN462;KMN464;KMN465;KMN470;KMN471;KMN472;KMN473;KMN474;KMN475;KMN477;KMN478;KMN479;KMN480;KMN481;KMN482;KMN483;KMN484;KMN485;KMN486;KMN487;KMN488;KMN489;KMN490;KMN491;KMN492;KMN493;KMN495;KMN496;KMN497;KMN499;KMN500;KMN501;KMN502;KMN505;KMN506;KMN507;KMN508;KMN509;KMN510;KMN511;KMN512;KMN514;KMN518;KMN520;KMN521;KMN522;KMN523;KMN524;KMN525;KMN526;KMN527;KMN528;KMN529;KMN530;KMN531;KMN532;KMN533;KMN534;KMN535;KMN536;KMN537;KMN538;KMN539;KMN540;KMN541;KMN542;KMN543;KMN544;KMN547;KMN548;KMN551;KMN552;KMN553;KMN554;KMN555;KMN556;KMN557;KMN559;KMN560;KMN563;KMN564;KMN565;KMN568;KMN569;KMN570;KMN571;KMN572	3-Oxothiolase Deficiency;3-Hydroxy-3-methylglutaric Aciduria;3-Methylcrotonyl Glycinuria;3-Methylglutaconic Aciduria Type I;4-Hydroxybutyric Aciduria;Beta-mercaptolactate-cysteine disulfiduria;GM2-ganglioside activator deficiency;GTP Cyclohydrolase I Deficiency;PRPP synthetase super-activity;PRPP synthetase deficiency;X-Linked Hypophosphatemic Rickets;ApoA-I Deficiency;Arginase Deficiency;Argininosuccinic Acidemia;alpha-Ketoadipic Acidemia;alpha1 Antitrypsin Deficiency;Andersen's Syndrome;Wolman Disease;Galactosemia with Uridyl Transferase Deficiency;Uridine Diphosphate Galactose 4-Epimerase Deficiency;Ureidopropionase Deficiency;Urocanic Aciduria;CPT II Deficiency;Carnitine Deficiency;Carnosinase deficiency;Carbamylphosphate Synthase Deficiency;Carbinolamine Dehydratase Deficiency;Glucose-Galactose Malabsorption;Glucose-Transport Defect;Glutaric Acidemia Type II;Glutaric Acidemia Type I;Cholesteryl Ester Storage Disease;CETP Deficiency;Sarcosinemia;Citrullinemia Type II;Citrullinemia Type I;Sulfocysteinuria;Thymidine Phosphorylase Deficiency;Tyrosinemia Type III;Tyrosinemia Type II;Tyrosinemia Type I;ALA-Dehydratase-Deficient Porphyria;Tryptophan Malabsorption;Tryptophanuria;Niemann-Pick Disease;Hartnup Disease;Histidinuria;HPRT Deficiency;Pyrimidine 5'-Nucleotidase Deficiency;Farber Disease;Fanconi Syndrome;Phenylketonuria Type III;Phenylketonuria Type II;Phenylketonuria Type I;Fructose 1,6-diphosphatase Deficiency;Fructose 1,6-bisphosphate Aldolase A Deficiency;beta-Enolase Deficiency;Hawkinsinuria;Phosphoglycerate Kinase Deficiency;Phosphoglycerate Dehydrogenase Deficiency;Phosphoglycerate Mutase Deficiency;Homocarnosinosis;Homocystinuria and Methylmalonic Acidemia;Formiminoglutamic Aciduria;Myoadenylate Deaminase Deficiency;Mucolipidoses-III;Mucolipidoses-II;Mucopolysaccharidosis IH/S;Mucopolysaccharidosis IH;Mucopolysaccharidosis IIIA;Mucopolysaccharidosis IIIB;Mucopolysaccharidosis IIIC;Mucopolysaccharidosis IIID;Mucopolysaccharidosis II;Mucopolysaccharidosis IS;Mucopolysaccharidosis IVA;Mucopolysaccharidosis IVB;Mucopolysaccharidosis VII;Mucopolysaccharidosis VI;Metabolic Syndrome;Methionine Malabsorption;Methylmalonic Acidemia;Lysinuria;Lipoamide dehydrogenasee deficieny;Lipoprotein Lipase Deficiency;LCAT Deficiency;Hereditary Xanthinuria;Hereditary Coproporphyria;Hereditary Vitamin D-resistant Rickets;Hereditary Aceruloplasminemia;Familial Apolipoprotein C-II Deficiency;Familial Dysbetalipoproteinemia;Familial Defective ApoB-100;Familial Hyperalphalipoproteinemia;Familial Hypertriglyceridemia;Activation-Induced Cytidine Deaminase Deficiency;Hepatoerythropoietic porphyria;Glycogen Storage Disease 0;Glycogen Storage Disease III;Glycogen Storage Disease IV;Glycogen Storage Disease IX;Glycogen Storage Disease I;Glycogen Storage Disease VI;Glycogen Storage Disease XI;Pseudohypoaldosteronism;Acute Intermittent Porphyria;Glycogen Storage Disease II;Glycogen Storage Disease VII;Glycogen Storage Disease V;Primary Lactase Deficiency;Primary Hypoalphalipoproteinemia;Classic Cystinuria;Hyper Lp(a) lipoproteinemia;Hyperornithinemia-Hyperammonemia-Homocitrullinuria;Hypercystinuria;Hyperoxaluria Type II;Hyperoxaluria Type I;Hypervalinemia;Hyperhydroxyprolinemia;Hyperprolinemia Type II;Hyperprolinemia Type I;Hyperleucine-Isoleucinemia;Hyperuricemia;Autosomal Recessive Hypercholesterolemia;Neuronal ceroid-lipofuscinosis;Erythropoietic Protoporphyria;Congenital Chloridorrhea;Congenital Homocystinuria Syndrome;Congenital Erythropoietic Porphyria;Polygenic Hypercholesterolemia;Multiple Carboxylase/Biotinidase Deficiency;Variegate Porphyria;Hypouricemia;Dibasic Aminoaciduria;Lactate Dehydrogenase Deficiency;Albinism (oculocutaneous);Porphyria Cutanea Tarda;Nonketotic hyperglycinemia-type I;Essential Fructosuria;Essential pentosuria
155	H01785	Tricuspid atresia	NO_DATA	Q22.4	Q	22.4	Q20-Q28	KMN853	Congenital Heart Disease
156	H01802	Pulmonary atresia with intact ventricular septum	NO_DATA	Q25.5	Q	25.5	Q20-Q28	KMN853	Congenital Heart Disease
157	H01803	Pulmonary atresia with ventricular septal defect	NO_DATA	Q21.3	Q	21.3	Q20-Q28	KMN853	Congenital Heart Disease
158	H01813	Lennox-Gastaut syndrome	NO_DATA	G40.4	G	40.4	G40-G47	KMN616;KMN617;KMN619;KMN621;KMN622;KMN623;KMN624;KMN625;KMN626	Miller-Dieker's syndrome;Epilepsy Syndrome;Familial Hemiplegic Migraine;Sleep Apnea;MERRF Syndrome;Severe myoclonic epilepsy of infancy;Generalized Epilepsy with Febrile Convulsions Plus;Migraine;Benign Neonatal Familial Convulsion
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN308;KMN309;KMN310;KMN311;KMN315;KMN316;KMN319;KMN320;KMN321;KMN322;KMN324;KMN325;KMN327;KMN328;KMN330;KMN333;KMN334;KMN335;KMN336;KMN337;KMN338;KMN341;KMN343;KMN344;KMN345;KMN346;KMN347;KMN348;KMN349;KMN350;KMN351	17 alpha-Hydroxylase Deficiency;21-Hydroxylase Deficiency;3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency;ACTH Deficiency;Carcinoid Syndrome;Kallmann Syndrome;Cushing's Disease;Glucocorticoid-Remediable Aldosteronism;Gonadotropin Deficiency;Gonadotropin-Independent Precocious Puberty;Frohlich Syndrome;Jansen's Disease;Lymphocytic Hypophysitis;Ectopic hormone producing tumor;Pseudopseudohypoparathyroidism;Syndrome of Inappropriate Antidiuretic Hormone Secretion;Hypergonadotropic Hypogonadal Ovarian Failure;Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy;Congenital Disorders Associated with Gonadotropin Deficiency;Gonadotropin-releasing Hormone Resistance;Adult GH Deficiency;Congenital Lipoid Adrenal Hyperplasia;Progeria;Polyglandular Autoimmune Syndrome Type I;Polyglandular Autoimmune Syndrome Type II;Polycystic Ovarian Syndrome;Idiopathic hypoparathyroidism;Diabetes Insipidus;Panhypopituitarism;Adrenogenital Syndrome;Ovarian Failure
160	H01873	Obliterative bronchiolitis	Bronchiolitis obliterans	J44.8	J	44.8	J40-J47	KMN748;KMN749;KMN750	Bronchiectasis;Emphysema;Chronic Obstructive Pulmonary Disease
161	H01895	Attention deficit hyperactivity disorder (ADHD)	NO_DATA	F90.0	F	90.0	NO_DATA	NO_DATA	NO_DATA
162	H01901	Barrett esophagus	NO_DATA	K22.7	K	22.7	K20-K31	KMN758;KMN759;KMN760;KMN761	Type A Gastritis;Menetrier's Disease;Gastroesophageal regurgitation;Peptic Ulcer Disease
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN374;KMN375;KMN376;KMN377;KMN378;KMN379;KMN381;KMN382;KMN384;KMN385;KMN386;KMN390;KMN392;KMN393;KMN394;KMN396;KMN397;KMN401;KMN402;KMN403;KMN404;KMN405;KMN408;KMN409;KMN410;KMN411;KMN412;KMN416;KMN417;KMN419;KMN420;KMN421;KMN422;KMN423;KMN429;KMN430;KMN435;KMN438;KMN439;KMN440;KMN441;KMN444;KMN445;KMN446;KMN447;KMN448;KMN451;KMN453;KMN454;KMN456;KMN459;KMN460;KMN461;KMN462;KMN464;KMN465;KMN470;KMN471;KMN472;KMN473;KMN474;KMN475;KMN477;KMN478;KMN479;KMN480;KMN481;KMN482;KMN483;KMN484;KMN485;KMN486;KMN487;KMN488;KMN489;KMN490;KMN491;KMN492;KMN493;KMN495;KMN496;KMN497;KMN499;KMN500;KMN501;KMN502;KMN505;KMN506;KMN507;KMN508;KMN509;KMN510;KMN511;KMN512;KMN514;KMN518;KMN520;KMN521;KMN522;KMN523;KMN524;KMN525;KMN526;KMN527;KMN528;KMN529;KMN530;KMN531;KMN532;KMN533;KMN534;KMN535;KMN536;KMN537;KMN538;KMN539;KMN540;KMN541;KMN542;KMN543;KMN544;KMN547;KMN548;KMN551;KMN552;KMN553;KMN554;KMN555;KMN556;KMN557;KMN559;KMN560;KMN563;KMN564;KMN565;KMN568;KMN569;KMN570;KMN571;KMN572	3-Oxothiolase Deficiency;3-Hydroxy-3-methylglutaric Aciduria;3-Methylcrotonyl Glycinuria;3-Methylglutaconic Aciduria Type I;4-Hydroxybutyric Aciduria;Beta-mercaptolactate-cysteine disulfiduria;GM2-ganglioside activator deficiency;GTP Cyclohydrolase I Deficiency;PRPP synthetase super-activity;PRPP synthetase deficiency;X-Linked Hypophosphatemic Rickets;ApoA-I Deficiency;Arginase Deficiency;Argininosuccinic Acidemia;alpha-Ketoadipic Acidemia;alpha1 Antitrypsin Deficiency;Andersen's Syndrome;Wolman Disease;Galactosemia with Uridyl Transferase Deficiency;Uridine Diphosphate Galactose 4-Epimerase Deficiency;Ureidopropionase Deficiency;Urocanic Aciduria;CPT II Deficiency;Carnitine Deficiency;Carnosinase deficiency;Carbamylphosphate Synthase Deficiency;Carbinolamine Dehydratase Deficiency;Glucose-Galactose Malabsorption;Glucose-Transport Defect;Glutaric Acidemia Type II;Glutaric Acidemia Type I;Cholesteryl Ester Storage Disease;CETP Deficiency;Sarcosinemia;Citrullinemia Type II;Citrullinemia Type I;Sulfocysteinuria;Thymidine Phosphorylase Deficiency;Tyrosinemia Type III;Tyrosinemia Type II;Tyrosinemia Type I;ALA-Dehydratase-Deficient Porphyria;Tryptophan Malabsorption;Tryptophanuria;Niemann-Pick Disease;Hartnup Disease;Histidinuria;HPRT Deficiency;Pyrimidine 5'-Nucleotidase Deficiency;Farber Disease;Fanconi Syndrome;Phenylketonuria Type III;Phenylketonuria Type II;Phenylketonuria Type I;Fructose 1,6-diphosphatase Deficiency;Fructose 1,6-bisphosphate Aldolase A Deficiency;beta-Enolase Deficiency;Hawkinsinuria;Phosphoglycerate Kinase Deficiency;Phosphoglycerate Dehydrogenase Deficiency;Phosphoglycerate Mutase Deficiency;Homocarnosinosis;Homocystinuria and Methylmalonic Acidemia;Formiminoglutamic Aciduria;Myoadenylate Deaminase Deficiency;Mucolipidoses-III;Mucolipidoses-II;Mucopolysaccharidosis IH/S;Mucopolysaccharidosis IH;Mucopolysaccharidosis IIIA;Mucopolysaccharidosis IIIB;Mucopolysaccharidosis IIIC;Mucopolysaccharidosis IIID;Mucopolysaccharidosis II;Mucopolysaccharidosis IS;Mucopolysaccharidosis IVA;Mucopolysaccharidosis IVB;Mucopolysaccharidosis VII;Mucopolysaccharidosis VI;Metabolic Syndrome;Methionine Malabsorption;Methylmalonic Acidemia;Lysinuria;Lipoamide dehydrogenasee deficieny;Lipoprotein Lipase Deficiency;LCAT Deficiency;Hereditary Xanthinuria;Hereditary Coproporphyria;Hereditary Vitamin D-resistant Rickets;Hereditary Aceruloplasminemia;Familial Apolipoprotein C-II Deficiency;Familial Dysbetalipoproteinemia;Familial Defective ApoB-100;Familial Hyperalphalipoproteinemia;Familial Hypertriglyceridemia;Activation-Induced Cytidine Deaminase Deficiency;Hepatoerythropoietic porphyria;Glycogen Storage Disease 0;Glycogen Storage Disease III;Glycogen Storage Disease IV;Glycogen Storage Disease IX;Glycogen Storage Disease I;Glycogen Storage Disease VI;Glycogen Storage Disease XI;Pseudohypoaldosteronism;Acute Intermittent Porphyria;Glycogen Storage Disease II;Glycogen Storage Disease VII;Glycogen Storage Disease V;Primary Lactase Deficiency;Primary Hypoalphalipoproteinemia;Classic Cystinuria;Hyper Lp(a) lipoproteinemia;Hyperornithinemia-Hyperammonemia-Homocitrullinuria;Hypercystinuria;Hyperoxaluria Type II;Hyperoxaluria Type I;Hypervalinemia;Hyperhydroxyprolinemia;Hyperprolinemia Type II;Hyperprolinemia Type I;Hyperleucine-Isoleucinemia;Hyperuricemia;Autosomal Recessive Hypercholesterolemia;Neuronal ceroid-lipofuscinosis;Erythropoietic Protoporphyria;Congenital Chloridorrhea;Congenital Homocystinuria Syndrome;Congenital Erythropoietic Porphyria;Polygenic Hypercholesterolemia;Multiple Carboxylase/Biotinidase Deficiency;Variegate Porphyria;Hypouricemia;Dibasic Aminoaciduria;Lactate Dehydrogenase Deficiency;Albinism (oculocutaneous);Porphyria Cutanea Tarda;Nonketotic hyperglycinemia-type I;Essential Fructosuria;Essential pentosuria
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN308;KMN309;KMN310;KMN311;KMN315;KMN316;KMN319;KMN320;KMN321;KMN322;KMN324;KMN325;KMN327;KMN328;KMN330;KMN333;KMN334;KMN335;KMN336;KMN337;KMN338;KMN341;KMN343;KMN344;KMN345;KMN346;KMN347;KMN348;KMN349;KMN350;KMN351	17 alpha-Hydroxylase Deficiency;21-Hydroxylase Deficiency;3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency;ACTH Deficiency;Carcinoid Syndrome;Kallmann Syndrome;Cushing's Disease;Glucocorticoid-Remediable Aldosteronism;Gonadotropin Deficiency;Gonadotropin-Independent Precocious Puberty;Frohlich Syndrome;Jansen's Disease;Lymphocytic Hypophysitis;Ectopic hormone producing tumor;Pseudopseudohypoparathyroidism;Syndrome of Inappropriate Antidiuretic Hormone Secretion;Hypergonadotropic Hypogonadal Ovarian Failure;Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy;Congenital Disorders Associated with Gonadotropin Deficiency;Gonadotropin-releasing Hormone Resistance;Adult GH Deficiency;Congenital Lipoid Adrenal Hyperplasia;Progeria;Polyglandular Autoimmune Syndrome Type I;Polyglandular Autoimmune Syndrome Type II;Polycystic Ovarian Syndrome;Idiopathic hypoparathyroidism;Diabetes Insipidus;Panhypopituitarism;Adrenogenital Syndrome;Ovarian Failure
165	H02027	Male hypogonadism	NO_DATA	E23.0	E	23.0	E20-E35	KMN308;KMN309;KMN310;KMN311;KMN315;KMN316;KMN319;KMN320;KMN321;KMN322;KMN324;KMN325;KMN327;KMN328;KMN330;KMN333;KMN334;KMN335;KMN336;KMN337;KMN338;KMN341;KMN343;KMN344;KMN345;KMN346;KMN347;KMN348;KMN349;KMN350;KMN351	17 alpha-Hydroxylase Deficiency;21-Hydroxylase Deficiency;3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency;ACTH Deficiency;Carcinoid Syndrome;Kallmann Syndrome;Cushing's Disease;Glucocorticoid-Remediable Aldosteronism;Gonadotropin Deficiency;Gonadotropin-Independent Precocious Puberty;Frohlich Syndrome;Jansen's Disease;Lymphocytic Hypophysitis;Ectopic hormone producing tumor;Pseudopseudohypoparathyroidism;Syndrome of Inappropriate Antidiuretic Hormone Secretion;Hypergonadotropic Hypogonadal Ovarian Failure;Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy;Congenital Disorders Associated with Gonadotropin Deficiency;Gonadotropin-releasing Hormone Resistance;Adult GH Deficiency;Congenital Lipoid Adrenal Hyperplasia;Progeria;Polyglandular Autoimmune Syndrome Type I;Polyglandular Autoimmune Syndrome Type II;Polycystic Ovarian Syndrome;Idiopathic hypoparathyroidism;Diabetes Insipidus;Panhypopituitarism;Adrenogenital Syndrome;Ovarian Failure
166	H02027	Male hypogonadism	NO_DATA	E29.1	E	29.1	E20-E35	KMN308;KMN309;KMN310;KMN311;KMN315;KMN316;KMN319;KMN320;KMN321;KMN322;KMN324;KMN325;KMN327;KMN328;KMN330;KMN333;KMN334;KMN335;KMN336;KMN337;KMN338;KMN341;KMN343;KMN344;KMN345;KMN346;KMN347;KMN348;KMN349;KMN350;KMN351	17 alpha-Hydroxylase Deficiency;21-Hydroxylase Deficiency;3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency;ACTH Deficiency;Carcinoid Syndrome;Kallmann Syndrome;Cushing's Disease;Glucocorticoid-Remediable Aldosteronism;Gonadotropin Deficiency;Gonadotropin-Independent Precocious Puberty;Frohlich Syndrome;Jansen's Disease;Lymphocytic Hypophysitis;Ectopic hormone producing tumor;Pseudopseudohypoparathyroidism;Syndrome of Inappropriate Antidiuretic Hormone Secretion;Hypergonadotropic Hypogonadal Ovarian Failure;Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy;Congenital Disorders Associated with Gonadotropin Deficiency;Gonadotropin-releasing Hormone Resistance;Adult GH Deficiency;Congenital Lipoid Adrenal Hyperplasia;Progeria;Polyglandular Autoimmune Syndrome Type I;Polyglandular Autoimmune Syndrome Type II;Polycystic Ovarian Syndrome;Idiopathic hypoparathyroidism;Diabetes Insipidus;Panhypopituitarism;Adrenogenital Syndrome;Ovarian Failure
167	H02027	Male hypogonadism	NO_DATA	Q56	Q	56.0	Q50-Q56	KMN856;KMN857;KMN858	Mayer-Rokitansky-Kuster-Hauser Syndrome;Leydig Cell Hypoplasia;Gonadal Dysgenesis
168	H02429	Actinic keratosis	NO_DATA	L57.0	L	57.0	NO_DATA	NO_DATA	NO_DATA
