	ENTRY	KEGG_disease_name	KEGG_synosyms	ICD-10	header	float	ICD_mid_class	KMN_candidate_IDs	KMN_candidate_Names
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN92	Diffuse Large B-cell Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN93	alpha Heavy Chain Disease
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN94	gamma Heavy Chain Disease
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN96	Sezary Syndrome
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN98	Plasma-cell Leukaemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN100	Mantle-cell Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN101	mu Heavy Chain Disease
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN103	Waldenstrom's Macroglobulinemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN104	Acute Lymphoid Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN106	Minimally Differentiated Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN107	Myeloblastic Leukemia without Maturation
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN108	Myeloblastic Leukemia with Maturation
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN109	Hypergranular Promyelocytic Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN110	Myelomonocytic Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN111	Myelomonocytic Leukemia Variant: Increase in Abnormal Marrow Eosinophils
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN112	Erythroleukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN113	Megakaryoblastic leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN115	Nodular Lymphocyte-Predominant Hodgkin's Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN116	Primary Effusion Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN117	Classical Hodgkin's Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN118	Adult T Cell Lymphoma/Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN119	Primary Testicular Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN120	Precursor B Cell Acute Lymphoid Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN121	Precursor T cell Lymphoblastic Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN123	Monocytic Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN124	Cutaneous T cell Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN127	Chronic Myelogenous Leukemia
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN128	Anaplastic Large T-cell Lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN129	Immunoblastic lymphoma
4	H00004	Chronic myeloid leukemia	NO_DATA	C92.1	C	92.1	C81-C96	KMN130	Immunoproliferative Small Intestinal Disease
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN86	B-cell Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN87	B-cell Chronic Lymphocytic Leukaemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN88	MALT Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN89	POEMS Syndrome
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN90	T-cell Acute Lymphoid Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN91	Diffuse Large-Cell Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN92	Diffuse Large B-cell Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN93	alpha Heavy Chain Disease
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN94	gamma Heavy Chain Disease
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN96	Sezary Syndrome
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN98	Plasma-cell Leukaemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN100	Mantle-cell Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN101	mu Heavy Chain Disease
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN103	Waldenstrom's Macroglobulinemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN104	Acute Lymphoid Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN106	Minimally Differentiated Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN107	Myeloblastic Leukemia without Maturation
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN108	Myeloblastic Leukemia with Maturation
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN109	Hypergranular Promyelocytic Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN110	Myelomonocytic Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN111	Myelomonocytic Leukemia Variant: Increase in Abnormal Marrow Eosinophils
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN112	Erythroleukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN113	Megakaryoblastic leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN115	Nodular Lymphocyte-Predominant Hodgkin's Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN116	Primary Effusion Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN117	Classical Hodgkin's Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN118	Adult T Cell Lymphoma/Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN119	Primary Testicular Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN120	Precursor B Cell Acute Lymphoid Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN121	Precursor T cell Lymphoblastic Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN123	Monocytic Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN124	Cutaneous T cell Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN127	Chronic Myelogenous Leukemia
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN128	Anaplastic Large T-cell Lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN129	Immunoblastic lymphoma
5	H00005	Chronic lymphocytic leukemia	NO_DATA	C91.1	C	91.1	C81-C96	KMN130	Immunoproliferative Small Intestinal Disease
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN86	B-cell Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN87	B-cell Chronic Lymphocytic Leukaemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN88	MALT Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN89	POEMS Syndrome
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN90	T-cell Acute Lymphoid Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN91	Diffuse Large-Cell Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN92	Diffuse Large B-cell Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN93	alpha Heavy Chain Disease
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN94	gamma Heavy Chain Disease
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN96	Sezary Syndrome
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN98	Plasma-cell Leukaemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN100	Mantle-cell Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN101	mu Heavy Chain Disease
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN103	Waldenstrom's Macroglobulinemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN104	Acute Lymphoid Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN106	Minimally Differentiated Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN107	Myeloblastic Leukemia without Maturation
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN108	Myeloblastic Leukemia with Maturation
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN109	Hypergranular Promyelocytic Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN110	Myelomonocytic Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN111	Myelomonocytic Leukemia Variant: Increase in Abnormal Marrow Eosinophils
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN112	Erythroleukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN113	Megakaryoblastic leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN115	Nodular Lymphocyte-Predominant Hodgkin's Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN116	Primary Effusion Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN117	Classical Hodgkin's Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN118	Adult T Cell Lymphoma/Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN119	Primary Testicular Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN120	Precursor B Cell Acute Lymphoid Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN121	Precursor T cell Lymphoblastic Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN123	Monocytic Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN124	Cutaneous T cell Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN127	Chronic Myelogenous Leukemia
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN128	Anaplastic Large T-cell Lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN129	Immunoblastic lymphoma
70	H01464	Mantle cell lymphoma	NO_DATA	C83	C	83.0	C81-C96	KMN130	Immunoproliferative Small Intestinal Disease
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN86	B-cell Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN87	B-cell Chronic Lymphocytic Leukaemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN88	MALT Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN89	POEMS Syndrome
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN90	T-cell Acute Lymphoid Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN91	Diffuse Large-Cell Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN92	Diffuse Large B-cell Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN93	alpha Heavy Chain Disease
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN94	gamma Heavy Chain Disease
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN96	Sezary Syndrome
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN98	Plasma-cell Leukaemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN100	Mantle-cell Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN101	mu Heavy Chain Disease
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN103	Waldenstrom's Macroglobulinemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN104	Acute Lymphoid Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN106	Minimally Differentiated Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN107	Myeloblastic Leukemia without Maturation
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN108	Myeloblastic Leukemia with Maturation
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN109	Hypergranular Promyelocytic Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN110	Myelomonocytic Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN111	Myelomonocytic Leukemia Variant: Increase in Abnormal Marrow Eosinophils
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN112	Erythroleukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN113	Megakaryoblastic leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN115	Nodular Lymphocyte-Predominant Hodgkin's Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN116	Primary Effusion Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN117	Classical Hodgkin's Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN118	Adult T Cell Lymphoma/Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN119	Primary Testicular Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN120	Precursor B Cell Acute Lymphoid Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN121	Precursor T cell Lymphoblastic Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN123	Monocytic Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN124	Cutaneous T cell Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN127	Chronic Myelogenous Leukemia
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN128	Anaplastic Large T-cell Lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN129	Immunoblastic lymphoma
75	H01512	Langerhans cell histiocytosis	NO_DATA	C96.0	C	96.0	C81-C96	KMN130	Immunoproliferative Small Intestinal Disease
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN134	Vipoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN135	Insulinoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN137	Glucagonoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN138	Somatostatinoma Syndrome
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN140	Pheochromocytoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN141	TSH-Secreting Adenomas
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN142	Osteochondroma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN143	Lipoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN144	Hypothalamic Gangliocytoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN145	Dysplastic gangliocytoma of cerebellum
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN146	Schwannoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN147	Neuroendocrine Tumor
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN148	Gonadotropin-Producing Pituitary Adenoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN149	Polyposis Coli
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN150	Myxoma
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN151	Pulmonary Lymphangioleiomyomatosis
73	H01482	Infantile hemangioma	NO_DATA	D18.00	D	18.0	D10-D36	KMN152	Leiomyoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN134	Vipoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN135	Insulinoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN137	Glucagonoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN138	Somatostatinoma Syndrome
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN140	Pheochromocytoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN141	TSH-Secreting Adenomas
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN142	Osteochondroma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN143	Lipoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN144	Hypothalamic Gangliocytoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN145	Dysplastic gangliocytoma of cerebellum
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN146	Schwannoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN147	Neuroendocrine Tumor
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN148	Gonadotropin-Producing Pituitary Adenoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN149	Polyposis Coli
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN150	Myxoma
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN151	Pulmonary Lymphangioleiomyomatosis
123	H01640	Uterine leiomyoma	Fibroid	D25	D	25.0	D10-D36	KMN152	Leiomyoma
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN154	Gastrinoma
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN157	Pituitary Tumor
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN158	Familial Paraganglioma Syndrome
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN159	Teratoma
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN160	Hemangioblastoma
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN161	Goiter
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN164	GIST
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN166	Meningiomas
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN167	Desmoplastic Small Round-cell Tumor
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN168	Adenoid-cystic carcinoma
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN169	Multiple Endocrine Neoplasia Type 1
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN170	Multiple Endocrine Neoplasia Type 2
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN171	Craniopharyngioma
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN172	Soft Tissue Tumor
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN173	Brain Tumor
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN174	Refractory anemia
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN175	Juxtaglomerular Cell Tumor
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN176	Chronic Idiopathic Myelofibrosis
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN177	Epithelioid Hemangioendothelioma
59	H01102	Pituitary adenomas	NO_DATA	D44.8	D	44.8	D37-D48	KMN179	Granulosa Cell Tumor
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN154	Gastrinoma
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN157	Pituitary Tumor
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN158	Familial Paraganglioma Syndrome
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN159	Teratoma
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN160	Hemangioblastoma
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN161	Goiter
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN164	GIST
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN166	Meningiomas
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN167	Desmoplastic Small Round-cell Tumor
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN168	Adenoid-cystic carcinoma
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN169	Multiple Endocrine Neoplasia Type 1
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN170	Multiple Endocrine Neoplasia Type 2
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN171	Craniopharyngioma
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN172	Soft Tissue Tumor
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN173	Brain Tumor
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN174	Refractory anemia
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN175	Juxtaglomerular Cell Tumor
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN176	Chronic Idiopathic Myelofibrosis
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN177	Epithelioid Hemangioendothelioma
74	H01484	5q- syndrome	NO_DATA	D46.7	D	46.7	D37-D48	KMN179	Granulosa Cell Tumor
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN154	Gastrinoma
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN157	Pituitary Tumor
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN158	Familial Paraganglioma Syndrome
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN159	Teratoma
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN160	Hemangioblastoma
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN161	Goiter
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN164	GIST
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN166	Meningiomas
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN167	Desmoplastic Small Round-cell Tumor
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN168	Adenoid-cystic carcinoma
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN169	Multiple Endocrine Neoplasia Type 1
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN170	Multiple Endocrine Neoplasia Type 2
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN171	Craniopharyngioma
89	H01590	Chronic eosinophilic leukemia	NO_DATA	D47.5	D	47.5	D37-D48	KMN172	Soft Tissue Tumor
