index	Keymolnet_disease	MeSH	OMIM	Gene_symbol	UniProtID	Drug_name	kegg_drugID	DrugBank	HMDB_ChEBI
KMN702	Age-Related Macular Degeneration	D008268	153800;603075;608895;610149;610698;611378;611488;611953;613757;613761;613778;613784;615439;615489	ABCA4;APOE;ARMS2;C2;C3;CFB;CFH;CFHR1;CFHR3;CFI;CST3;CX3CR1;ERCC6;FBLN5;HF1;HMCN1;HTRA1;LOC387715;RAX2;TLR4	A0A024R6G3;A0A024R962;A0A0K0K1J1;A0A1U9X7H8;A8K3L0;B4DR57;O00206;P00751;P01024;P01034;P02649;P05156;P06681;P08603;P0C7Q2;P49238;P78363;Q02985;Q03468;Q03591;Q53HP3;Q59FF6;Q5JP69;Q6AI28;Q8N328;Q92743;Q96IS3;Q96RW7;Q9UBX5;V9HWA9	Aflibercept;Brolucizumab;Pegaptanib sodium;Ranibizumab;Verteporfin	D01162;D05386;D05697;D09574;D11083	DB00460;DB01270	NO_DATA
KMN854	Alagille Syndrome	D016738	118450;610205	JAG1;NOTCH2	P78504;Q04721;Q6IQ50;Q99740;Q9UFD5	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN568	Albinism (oculocutaneous)	D014849;D016115;D016116;D016117	103470;113750;148820;172800;193500;193510;203100;203200;203290;277580;300500;606574;606952;608890;609136;611584;613265;613266;615179	C10orf11;EDN3;EDNRB;GPR143;KIT;LRMDA;MC1R;MITF;OCA2;PAX3;SLC24A5;SLC45A2;SNAI2;SOX10;TYR;TYRP1	A0A024R1N6;A0A076YGN1;A0A076YIB8;L8B082;O43623;O75030;P10721;P14138;P14679;P17643;P23760;P24530;P51810;P56693;Q01726;Q04671;Q1JUL4;Q71RS6;Q9H2I8;Q9UMX9	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN765	Alcoholic Cirrhosis	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN391	Alkaptonuria	D000474	203500	HGD	Q93099	NO_DATA	NO_DATA	NO_DATA	44747
KMN11	Allergic Bronchopulmonary Aspergillosis	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN747	Allergic Rhinitis	C567078	607154	CCR1;CCR2;CCR3;CCR5;CCXCR1;CD14;CXCL10;CXCL11;CXCL9;EPO;Eotaxin-3;FCGR2A;FOXJ1;GATA3;IL-13;IL-18;IL-28RA;IL13;RANTES;SDAD1	A0A024R8P1;A1LPE5;D0EI67;G9JKG7;O14625;P01588;P02778;P08571;P12318;P13501;P23771;P32246;P35225;P41597;P46094;P51677;P51681;Q07325;Q14116;Q38L21;Q502V0;Q5U003;Q689E2;Q8IU57;Q8TDP5;Q92949;Q9NVU7;Q9Y258	Azelastine hydrochloride;Azelastine hydrochloride and fluticasone propionate;Azithromycin;Beclomethasone dipropionate;Beclomethasone dipropionate monohydrate;Budesonide;Carbinoxamine maleate;Ciclesonide;Clemastine fumarate;Cortisone acetate;Cyproheptadine hydrochloride;Desloratadine;Desloratadine and pseudoephedrine sulfate;Dexamethasone;Dexamethasone sodium phosphate;Dexchlorpheniramine maleate;Fexofenadine hydrochloride;Fexofenadine hydrochloride and pseudoephedrine hydrochloride;Fluticasone furoate;Hydrocortisone;Hydrocortisone sodium succinate;Levocetirizine dihydrochloride;Methylprednisolone;Methylprednisolone acetate;Methylprednisolone sodium succinate;Mometasone furoate;Montelukast sodium;Olopatadine hydrochloride;Prednisolone;Prednisolone sodium phosphate;Prednisone;Promethazine hydrochloride;Triamcinolone acetonide	D00088;D00246;D00292;D00407;D00472;D00473;D00480;D00529;D00659;D00666;D00668;D00671;D00689;D00690;D00751;D00973;D00975;D00978;D00979;D00981;D00983;D01192;D01336;D01703;D02234;D03693;D06315;D06390;D08118;D10252;D10850;D11572;D11656	DB00207;DB00283;DB00394;DB00434;DB00471;DB00620;DB00635;DB00741;DB00748;DB00764;DB00768;DB00860;DB00950;DB00959;DB00967;DB00972;DB01069;DB01114;DB01222;DB01234;DB01380;DB01410	28209
KMN699	Allergic conjunctivitis	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN781	Allergic contact dermatitis	D017449	NO_DATA	IL-16;TNFA	A0A024RAG6;P02745;Q14005	Cortisone acetate;Dexamethasone;Dexamethasone sodium phosphate;Hydrocortisone;Hydrocortisone sodium succinate;Hydroxyzine hydrochloride;Hydroxyzine pamoate;Methylprednisolone;Methylprednisolone acetate;Methylprednisolone sodium succinate;Prednisolone;Prednisolone sodium phosphate;Prednisone;Triamcinolone acetonide	D00088;D00292;D00407;D00472;D00473;D00672;D00751;D00973;D00975;D00978;D00979;D00981;D00983;D01096	DB00557;DB00620;DB00635;DB00741;DB00860;DB00959;DB01234;DB01380	NO_DATA
KMN202	Alpha2 Plasmin Inhibitor Deficiency	D016736	107320;262850;612423;613329	KLKB1;PAI1;PLI;SERPINF2	A0A024QYT5;A8K9A9;P03952;P05121;P08697	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN876	Alport's Syndrome	D009394	104200;203780;301050	COL4A3;COL4A4;COL4A5	A7MBN3;P29400;P53420;Q01955;Q49AM6	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN45	Alveolar Soft Part Sarcoma	D018234	NO_DATA	ASPL-TFE3	A0A024QZ23;P19532	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN603	Alzheimer's Disease	D000544	104300;104310;606889;607822	A2M;ADAM10;ADAM17;ADRM1;AGER;AKT1;AKT2;AKT3;AMBRA1;APAF1;APBB1;APC;APC2;APH1A;APH1B;APOE;APP;ARAF;ATF4;ATF6;ATG101;ATG13;ATG14;ATG2A;ATG2B;ATP2A1;ATP2A2;ATP2A3;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5MC1;ATP5MC2;ATP5MC3;ATP5PB;ATP5PD;ATP5PF;ATP5PO;ATP6;ATP8;AXIN1;AXIN2;BACE1;BACE2;BAD;BECN1;BECN2;BID;BRAF;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CALM1;CALM2;CALM3;CALML3;CALML4;CALML5;CALML6;CAPN1;CAPN2;CASP12;CASP3;CASP7;CASP8;CASP9;CDK5;CDK5R1;CHRM1;CHRM3;CHRM5;CHRNA7;CHUK;COX1;COX2;COX3;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6B2;COX6C;COX7A1;COX7A2;COX7A2L;COX7B;COX7B2;COX7C;COX8A;COX8C;CSF1;CSNK1A1;CSNK1A1L;CSNK1E;CSNK2A1;CSNK2A2;CSNK2A3;CSNK2B;CTNNB1;CYBB;CYC1;CYCS;CYTB;DDIT3;DKK1;DKK2;DKK4;DVL1;DVL2;DVL3;EIF2AK2;EIF2AK3;EIF2S1;ERN1;FADD;FAS;FRAT1;FRAT2;FZD1;FZD10;FZD2;FZD3;FZD4;FZD5;FZD6;FZD7;FZD8;FZD9;GAPDH;GNAQ;GPR83;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRM5;GSK3B;HFE;HRAS;HSD17B10;IDE;IKBKB;IL1A;IL1B;IL6;INS;INSR;IRS1;IRS2;IRS4;ITPR1;ITPR2;ITPR3;KIF5A;KIF5B;KIF5C;KLC1;KLC2;KLC3;KLC4;KRAS;LPL;LRP1;LRP5;LRP6;MAP2K1;MAP2K2;MAP2K7;MAP3K5;MAPK1;MAPK10;MAPK3;MAPK8;MAPK9;MAPT;MCU;MME;MPO;MTOR;NAE1;NCSTN;ND1;ND2;ND3;ND4;ND4L;ND5;ND6;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA4L2;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFC2-KCTD14;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;NFKB1;NOS1;NOS2;NOS3;NOX1;NOX4;NRAS;NRBF2;PIK3C3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3R4;PLAU;PLCB1;PLCB2;PLCB3;PLCB4;PPID;PPIF;PPP3CA;PPP3CB;PPP3CC;PPP3R1;PPP3R2;PSEN1;PSEN2;PSENEN;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSMD9;PTGS2;RAF1;RB1CC1;RELA;RTN3;RTN4;RYR3;SDHA;SDHB;SDHC;SDHD;SEM1;SLC25A31;SLC25A4;SLC25A5;SLC25A6;SNCA;TNF;TNFRSF1A;TPTEP2-CSNK1E;TRAF2;TUBA1A;TUBA1B;TUBA1C;TUBA3C;TUBA3D;TUBA3E;TUBA4A;TUBA8;TUBAL3;TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8;ULK1;ULK2;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ;VDAC1;VDAC2;VDAC3;WIPI1;WIPI2;WNT1;WNT10A;WNT10B;WNT11;WNT16;WNT2;WNT2B;WNT3;WNT3A;WNT4;WNT5A;WNT5B;WNT6;WNT7A;WNT7B;WNT8A;WNT8B;WNT9A;WNT9B;XBP1	A0A024QZ30;A0A024QZS4;A0A024QZT0;A0A024R0A1;A0A024R0V3;A0A024R128;A0A024R178;A0A024R1F0;A0A024R1X5;A0A024R240;A0A024R2Q3;A0A024R3D7;A0A024R3W1;A0A024R413;A0A024R562;A0A024R5K6;A0A024R5U5;A0A024R6A3;A0A024R823;A0A024R8H5;A0A024R9B7;A0A024R9E9;A0A024R9I2;A0A024R9Y1;A0A024R9Z0;A0A024RA52;A0A024RB39;A0A024RCZ8;A0A087X2I1;A0A090N7W4;A0A096LP55;A0A0K0K1K4;A0A0S2Z3D5;A0A0S2Z3H3;A0A0S2Z3L2;A0A0S2Z3S6;A0A0S2Z410;A0A0S2Z433;A0A0S2Z489;A0A0S2Z4B7;A0A0S2Z4C6;A0A0S2Z4J3;A0A0S2Z4R0;A0A109NGN6;A0A140VJC8;A0A140VJS3;A0A140VJS6;A0A140VK42;A0A140VK43;A0A140VK44;A0A140VK45;A0A140VK46;A0A140VK70;A0A140VKF2;A0A1B1RVA9;A0A1L1UHR1;A0A1U9X785;A0A1X7RBF0;A0A1X7RBF7;A0A1X7RBG2;A0A1X7RBG6;A0A1X7RBN5;A0A1X7RC16;A0A1X7RCP4;A0A1X7RCR6;A0A286YF97;A0A2K8FKV1;A0A2K8FR47;A0A2X0SFG1;A0A2Y9D025;A0A384MDX3;A0A384MEE3;A0A384N611;A0A384NKY7;A0A384NL22;A0A384NL93;A0PJH2;A0PJJ7;A1L4K2;A4D1T5;A4QPA9;A6H8K3;A6NHL2;A8ASI8;A8K0S6;A8K2M0;A8K383;A8K761;A8K9K1;A8MW95;B0LPE5;B2RDI5;B2RNB2;B3KQX9;B3KRV2;B3KT21;B3KTS5;B3KY45;B3VK56;B4DG68;B4DJ51;B4DNX3;B4DVM1;D9ZGG3;E5KN55;E5KNH5;E5KRK5;E9KL30;E9PQ53;G4XXL9;H0UI06;H6SG14;H6SG15;H9EC08;I1SRC5;I1W660;I3WAC9;L7RRS6;L7RSL8;L7RXH5;N0E4C7;O00144;O00213;O00217;O00231;O00232;O00233;O00329;O00459;O00483;O00487;O00744;O00755;O14521;O14548;O14561;O14640;O14641;O14654;O14672;O14727;O14733;O14818;O14904;O14905;O14920;O14949;O14957;O14983;O15111;O15169;O15239;O15398;O15399;O43181;O43242;O43674;O43676;O43677;O43678;O43920;O60282;O60353;O60840;O75084;O75143;O75197;O75251;O75306;O75380;O75385;O75438;O75460;O75474;O75489;O75581;O75947;O94907;O95139;O95167;O95168;O95169;O95178;O95182;O95197;O95298;O95299;O95996;O96000;O96014;P00156;P00395;P00403;P00414;P00749;P00846;P01023;P01111;P01112;P01116;P01308;P01375;P01583;P01584;P02649;P03886;P03891;P03897;P03901;P03905;P03915;P03923;P03928;P04049;P04350;P04406;P04628;P04839;P05067;P05141;P05164;P05198;P05231;P05496;P06213;P06576;P06858;P07384;P07437;P07919;P08473;P08574;P08912;P09544;P09603;P09669;P0DP23;P0DP24;P0DP25;P0DPH7;P0DPH8;P10176;P10398;P10606;P10636;P11229;P12074;P12235;P12236;P13073;P14406;P14735;P14854;P14927;P15056;P15954;P16298;P16615;P17568;P17655;P17861;P17980;P18848;P18850;P18859;P19404;P19438;P19525;P19784;P19838;P20309;P20618;P20674;P21796;P21912;P22695;P24310;P24311;P24539;P25054;P25445;P25705;P25786;P25787;P25788;P25789;P27361;P27482;P27986;P28066;P28070;P28072;P28074;P28331;P28482;P29474;P29475;P30049;P30405;P31040;P31749;P31751;P31930;P33176;P35222;P35228;P35354;P35568;P35638;P35998;P36507;P36542;P36544;P37840;P41221;P41594;P42336;P42338;P42345;P42574;P43686;P45880;P45983;P45984;P47985;P48047;P48201;P48454;P48556;P48729;P49674;P49720;P49721;P49768;P49810;P49821;P49841;P50148;P51665;P51970;P53779;P55036;P55210;P55211;P55957;P56181;P56381;P56556;P56703;P56704;P56705;P56706;P56817;P60896;P60900;P62191;P62195;P62333;P63098;P67870;P68363;P68366;P68371;P68400;P78536;P99999;Q00535;Q00722;Q01668;Q01970;Q02221;Q02750;Q04206;Q05586;Q06055;Q07866;Q07954;Q08209;Q08752;Q08ET0;Q0ZFD6;Q0ZFE3;Q12840;Q12879;Q12933;Q13158;Q13200;Q13224;Q13467;Q13509;Q13564;Q13698;Q13885;Q13936;Q14332;Q14457;Q14571;Q14573;Q14643;Q14790;Q14957;Q15008;Q15078;Q15109;Q15147;Q15413;Q16186;Q16718;Q16795;Q1HBJ4;Q1ZYQ1;Q2TAZ0;Q30201;Q3ZCM7;Q499G7;Q4LE51;Q4LE70;Q53G92;Q53H37;Q53XC0;Q53XL8;Q53XN1;Q53XZ3;Q53YD1;Q547U9;Q59EF6;Q59ES2;Q59F77;Q59FG2;Q59G17;Q59GB8;Q59GD8;Q59GU3;Q5MNZ9;Q5STB3;Q5SU16;Q5U045;Q5U091;Q5V9X9;Q6FGA0;Q6FGG4;Q6FGI7;Q6FI27;Q6FIH7;Q6I9V5;Q6IAT9;Q6IB54;Q6IBA0;Q6IBB5;Q6IBB7;Q6IBC4;Q6NSL8;Q6NVC0;Q6NZ59;Q6P164;Q6P597;Q6PEY2;Q6UXS9;Q6VLV1;Q6YFQ2;Q6ZNE5;Q71U36;Q75MH2;Q7GIM7;Q7GXY9;Q7GXZ4;Q7GXZ5;Q7LD69;Q7Z4L0;Q7Z675;Q86UZ8;Q86WV2;Q86Y39;Q8IW76;Q8IYT8;Q8N2E5;Q8N381;Q8N619;Q8N752;Q8NE86;Q8NEB9;Q8NEV1;Q8TAA3;Q8TAS0;Q8TD86;Q8TDY2;Q8TF08;Q8WW43;Q92542;Q92569;Q92837;Q92934;Q92997;Q93084;Q93097;Q93098;Q96BI3;Q96BY7;Q96F24;Q96GE6;Q96KJ9;Q96LZ3;Q99436;Q99460;Q99570;Q99643;Q99683;Q99714;Q9B1D3;Q9BQE3;Q9BSB4;Q9BUF5;Q9BVA1;Q9C0C7;Q9GZT5;Q9H0B6;Q9H0C2;Q9H1J5;Q9H1J7;Q9H461;Q9H4B7;Q9NPG1;Q9NPH5;Q9NQ66;Q9NQC3;Q9NRX3;Q9NSK0;Q9NX14;Q9NY65;Q9NYM4;Q9NZ42;Q9NZJ5;Q9NZT1;Q9P084;Q9P0J0;Q9UBT3;Q9UBU2;Q9UBV4;Q9UDW1;Q9UI09;Q9ULV1;Q9ULW2;Q9UNM6;Q9UP38;Q9Y243;Q9Y277;Q9Y2T1;Q9Y4H2;Q9Y4P8;Q9Y5S8;Q9Y5Z0;Q9Y6F9;Q9Y6M9;U5YV54;U5YWV7;U5Z487;U5Z754;U5Z977;U5ZC31;V9HVZ4;V9HW09;V9HW26;V9HW29;V9HW31;X5D945	Donepezil hydrochloride;Galantamine hydrobromide;Memantine and donepezil;Memantine hydrochloride;Rivastigmine;Rivastigmine tartrate	D00670;D02173;D02558;D03822;D04905;D11387	DB00674;DB00843;DB00989;DB01043	1177182;133983;15354;15355;15428;15603;15611;15727;15729;15741;15765;15903;15946;15963;15966;15971;15978;16015;16027;16070;16108;16235;16283;16335;16349;16414;16467;16610;16680;16695;16708;16737;16793;16813;16814;16828;16857;16865;16870;16899;16919;16958;16977;17050;17053;17066;17115;17148;17191;17196;17203;17268;17295;17361;17363;17368;17482;17561;17562;17588;17858;17895;17924;18012;18019;18040;18050;18095;18132;18189;18243;18323;18403;18420;27470;27596;28685;28984;29009;29033;29035;29036;29042;29105;29108;30502;30517;30584;30769;30797;30860;30887;32805;32816;32990;332416;34310;35104;35619;37117;37136;41139;4170;41941;422;44897;46961;4727;48775;48828;48950;49168;49713;49786;49948;50599;50613;52617;58968;59951;70744;74767;76591;85545;88494;9532;9533
KMN590	Amyotrophic Lateral Sclerosis	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN900	Anaphylaxis	D000707	NO_DATA	IL-10;NLRP3;c-KIT	P10721;P22301;Q6FGW4;Q96P20	Epinephrine	D00095	DB00668	NO_DATA
KMN128	Anaplastic Large T-cell Lymphoma	D016403	NO_DATA	B2M;BCL2;BCL6;CARD11;CD58;CD79A;CD79B;CDKN2A;CDKN2B;CREBBP;EP300;EZH2;FOXO1;GNA13;GNAI2;MEF2B;MLL2;MLL3;MYC;MYD88;PRDM1;PTEN;TNFAIP3;TNFRSF14;TP53	A0A024R052;A0A024R2B3;A0A024R7K5;A0A024R854;A0A024R8M0;F6KD01;K7PML8;K7PPA8;K7PPU3;O14686;O75626;P01106;P04637;P10415;P11912;P19256;P21580;P40259;P41182;P42771;P42772;P60484;P61769;Q02080;Q03113;Q09472;Q12778;Q14344;Q15910;Q53GA5;Q59FG6;Q6PIA1;Q6ZQV4;Q7Z6C1;Q8NEZ4;Q8TES3;Q92793;Q92956;Q99836;Q9BXL7	Lisocabtagene maraleucel;Polatuzumab vedotin;Tafasitamab	D10761;D11601;D11990	NO_DATA	NO_DATA
KMN200	Anaplastic anemia	C536068;C537330;D029503	105650;260400;300946;305000;606164;609135;610629;612527;612528;612561;612562;612563;613308;613309;614900;615550;615909;617408;617409;617941;618310;618312;618313	DKC1;EFL1;IFNG;NBN;PRF1;RPL11;RPL15;RPL18;RPL26;RPL27;RPL35;RPL35A;RPL5;RPS10;RPS15A;RPS17;RPS19;RPS24;RPS26;RPS27;RPS28;RPS29;RPS7;SBDS;TERC;TERT;TSR2	A0A024QZD1;A0A024R1V4;A0A024R2Q4;A0A024R9U9;A0A024RB14;A0A0S2Z5I7;A2RUM7;B0ZBD0;B2R4R9;B2R4W8;O14746;O60832;O60934;P01579;P08708;P14222;P18077;P39019;P42677;P42766;P46777;P46783;P61254;P61313;P61353;P62081;P62244;P62273;P62847;P62854;P62857;P62913;Q07020;Q5VVD0;Q7Z2Z2;Q969E8;Q9Y3A5	Dexamethasone;Eltrombopag olamine;Hydrocortisone sodium succinate;Methylprednisolone acetate;Methylprednisolone sodium succinate;Oxymetholone;Prednisolone sodium phosphate;Prednisone;Sulfadiazine;Ticlopidine hydrochloride;Triamcinolone acetonide	D00292;D00473;D00490;D00587;D00751;D00978;D00979;D00981;D00983;D01028;D03978	DB00208;DB00359;DB00620;DB00635;DB00860;DB00959;DB01234	NO_DATA
KMN68	Anaplastic astrocytoma	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN397	Andersen's Syndrome	C536176;C538133;C562718;C564485;C564888;C565485;C566917;C567859;C567861;C580130;D005953;D006008;D006009;D006010;D006011;D006012;D006013;D006014;D006015;D052120	227810;232200;232220;232240;232300;232400;232500;232600;232700;232800;240600;261670;261740;261750;300257;300559;306000;611556;611881;612932;612933;612934;613027;613507;614921	AGL;ALDOA;ENO3;G6PC;GAA;GBE1;GYG1;GYS1;GYS2;LAMP2;LDHA;PFKM;PGAM2;PGM1;PHKA1;PHKA2;PHKB;PHKG2;PRKAG2;PYGL;PYGM;SLC2A2;SLC37A4	A0A024R0Y5;A0A024R3H9;A0A090N8Q6;A0A0S2A4E4;A8K0S7;O43826;P00338;P04075;P06737;P08237;P10253;P11168;P11217;P13473;P13807;P13929;P15259;P15735;P35573;P35575;P36871;P46019;P46020;P46976;P54840;Q04446;Q59ET0;Q93100;Q9UGJ0;V9HWB9;V9HWN7	Alglucosidase alfa	D03207	DB01272	15903;17775;28976
KMN314	Androgen Insensitivity Syndrome	D013734	300068;312300	AR	P10275;Q9NUA2	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN742	Aneurysm	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN725	Angina pectoris	D000787	NO_DATA	NO_DATA	NO_DATA	Amlodipine besilate and atorvastatin calcium;Amlodipine besylate;Amyl nitrite;Aspirin;Atenolol;Atorvastatin calcium;Diltiazem hydrochloride;Isosorbide dinitrate;Isosorbide mononitrate;Lovastatin;Metoprolol tartrate;Nadolol;Nifedipine;Nitroglycerin;Prasugrel hydrochloride;Propranolol hydrochloride;Ranolazine;Verapamil hydrochloride	D00109;D00235;D00359;D00432;D00437;D00483;D00515;D00516;D00517;D00601;D00615;D00616;D00619;D00630;D02258;D05597;D05700;D08488	DB00227;DB00243;DB00264;DB00335;DB00343;DB00381;DB00571;DB00661;DB00727;DB00883;DB00945;DB01020;DB01115;DB01203;DB01612	NO_DATA
KMN812	Ankylosing Spondylitis	D013167	106300	HLA-B	E5FQ95;P01889	Adalimumab;Celecoxib;Certolizumab pegol;Corticotropin;Cortisone acetate;Dexamethasone;Dexamethasone sodium phosphate;Etanercept;Golimumab;Hydrocortisone;Hydrocortisone sodium succinate;Indomethacin;Infliximab;Meclofenamate sodium;Methylprednisolone;Methylprednisolone acetate;Methylprednisolone sodium succinate;Naproxen;Naproxen and esomeprazole magnesium;Naproxen sodium;Prednisolone;Prednisolone sodium phosphate;Prednisone;Secukinumab;Triamcinolone acetonide	D00088;D00118;D00141;D00146;D00169;D00292;D00407;D00472;D00473;D00567;D00742;D00751;D00970;D00973;D00975;D00978;D00979;D00981;D00983;D02597;D02598;D03441;D04358;D09967;D11576	DB00005;DB00051;DB00065;DB00328;DB00482;DB00620;DB00635;DB00741;DB00788;DB00860;DB00939;DB00959;DB01234;DB01285;DB01380	NO_DATA
KMN577	Anorexia Nervosa	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN806	Anti-Glomerular Basement Membrane Disease	D019867	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN606	Anti-Hu Paraneoplastic Neuropathy	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN274	Antigen Peptide Transporter Deficiency	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN203	Antithrombin Deficiency	D020152	613118	SERPINC1	A0A024R944;P01008	Antithrombin alfa	D08858	NO_DATA	NO_DATA
KMN390	ApoA-I Deficiency	C535460;D007863;D052456	136120;245900;246700;604091	ABCA1;APOA1;LCAT;SAR1B	A0A024R3E3;A0A140VK24;B2RUU2;B7XCW9;O95477;P02647;P04180;Q9Y6B6	NO_DATA	NO_DATA	NO_DATA	16113;16990;29034
KMN713	Apparent Mineralocorticoid Excess Syndrome	D043204	218030	HSD11B2	P80365	NO_DATA	NO_DATA	NO_DATA	17650;29103
KMN392	Arginase Deficiency	C535434;D020159;D020162;D020165;D022124;D056806;D056807	201450;203750;207800;207900;212138;215700;219150;222700;231680;237300;237310;238970;243500;251000;258870;266150;311250;603471;605814;606054;606762;608836;610015;614052;615751	ACADM;ACAT1;ALDH18A1;ARG1;ASL;ASS1;CA5A;CPS1;CPT2;ETFA;ETFB;ETFDH;GLUD1;GLUL;IVD;MMUT;MUT;NAGS;OAT;OTC;PC;PCCA;PCCB;SLC25A13;SLC25A15;SLC25A20;SLC7A7;TMEM70	A0A024R5C5;A0A024RD82;A0A024RDL8;A0A0A0MT83;A0A0S2Z366;A0A0S2Z3L0;A0A0S2Z502;A0A140VJQ4;A0A140VJX1;A0A140VK13;A8YXX4;B2R6K1;B4DEQ0;E9KL48;O43772;P00367;P00480;P00966;P04181;P04424;P05089;P05165;P05166;P11310;P11498;P13804;P15104;P22033;P23786;P24752;P26440;P31327;P35218;P38117;P54886;Q16134;Q5T6L4;Q6PEK7;Q8N159;Q9BUB7;Q9UJS0;Q9UM01;Q9Y619	Glycerol phenylbutyrate;Sodium phenylacetate and sodium benzoate;Sodium phenylbutyrate	D05868;D10127;D10205	NO_DATA	131434;139272;15366;15428;15570;15682;15724;15729;15843;15891;15971;16000;16134;16196;16347;16349;16467;16643;16704;16737;16742;16857;16977;16990;17066;17084;17203;17351;17485;17497;17568;17895;18019;18050;18089;18102;21949;266653;27432;27596;27747;27823;28125;28364;28484;28661;28716;28727;28792;28837;30768;30769;30776;30830;30832;30835;30860;30915;33404;35465;37051;37079;384411;40521;41139;41865;422;44247;4676;49296;50599;53210;53486;53487;53488;64390;65136;68499;68830;70716;70979;70984;72865;73018;73025;73731;74099;741548;74324;84098;84634;84834;85095;86366;89192;89717;89730;89963;91164;91316;9300
